,gene_name
1070,ENSG00000188070.9
1071,ENSG00000186765.11
1072,ENSG00000164825.3
1073,ENSG00000090339.8
1074,ENSG00000236173.1
1075,ENSG00000234797.5
1076,ENSG00000166510.13
1077,ENSG00000277998.1
1078,ENSG00000180210.14
1079,ENSG00000159904.11
1080,ENSG00000127564.16
1081,ENSG00000104299.14
1082,ENSG00000131471.6
1083,ENSG00000164093.15
1084,ENSG00000143028.8
1085,ENSG00000114999.7
1086,ENSG00000100997.18
1087,ENSG00000135821.16
1088,ENSG00000174607.10
1089,ENSG00000205362.10
1090,ENSG00000253688.1
1091,ENSG00000011677.12
1092,ENSG00000228502.1
1093,ENSG00000100376.11
1094,ENSG00000251169.2
1095,ENSG00000161798.6
1096,ENSG00000179133.11
1097,ENSG00000237149.5
1098,ENSG00000269243.1
1099,ENSG00000185760.15
1100,ENSG00000163710.7
1101,ENSG00000175793.11
1102,ENSG00000104313.17
1103,ENSG00000160469.16
1104,ENSG00000173473.10
1105,ENSG00000148339.12
1106,ENSG00000154025.15
1107,ENSG00000239559.2
1108,ENSG00000117450.13
1109,ENSG00000272696.1
1110,ENSG00000105821.14
1111,ENSG00000198715.11
1112,ENSG00000124302.12
1113,ENSG00000129455.15
1114,ENSG00000176928.5
1115,ENSG00000150527.16
1116,ENSG00000260851.6
1117,ENSG00000258476.5
1118,ENSG00000137976.7
1119,ENSG00000166797.10
1120,ENSG00000013016.14
1121,ENSG00000271581.1
1122,ENSG00000179431.6
1123,ENSG00000008394.12
1124,ENSG00000071994.10
1125,ENSG00000122863.5
1126,ENSG00000213435.3
1127,ENSG00000141376.20
1128,ENSG00000139832.4
1129,ENSG00000161996.17
1130,ENSG00000067992.12
1131,ENSG00000279339.1
1132,ENSG00000180178.10
1133,ENSG00000140470.13
1134,ENSG00000197122.11
1135,ENSG00000006468.13
1136,ENSG00000196352.13
1137,ENSG00000123472.12
1138,ENSG00000198598.6
1139,ENSG00000258168.5
1140,ENSG00000204421.2
1141,ENSG00000171303.6
1142,ENSG00000197353.3
1143,ENSG00000008853.16
1144,ENSG00000188488.13
1145,ENSG00000228063.1
1146,ENSG00000229921.6
1147,ENSG00000018236.14
1148,ENSG00000266258.1
1149,ENSG00000259248.5
1150,ENSG00000175121.11
1151,ENSG00000213066.11
1152,ENSG00000128039.10
1153,ENSG00000176845.12
1154,ENSG00000260231.1
1155,ENSG00000232079.6
1156,ENSG00000182667.14
1157,ENSG00000087495.16
1158,ENSG00000057149.14
1159,ENSG00000162409.10
1160,ENSG00000180998.11
1161,ENSG00000167702.11
1162,ENSG00000160870.12
1163,ENSG00000232187.1
1164,ENSG00000233818.1
1165,ENSG00000168070.11
1166,ENSG00000160410.14
1167,ENSG00000121440.14
1168,ENSG00000111713.2
1169,ENSG00000156709.13
1170,ENSG00000134775.15
1171,ENSG00000153234.13
1172,ENSG00000272323.1
1173,ENSG00000065325.12
1174,ENSG00000111783.12
1175,ENSG00000198712.1
1176,ENSG00000246985.7
1177,ENSG00000147041.11
1178,ENSG00000232907.7
1179,ENSG00000169057.19
1180,ENSG00000223401.1
1181,ENSG00000183569.17
1182,ENSG00000272734.1
1183,ENSG00000187678.8
1184,ENSG00000080644.15
1185,ENSG00000093134.13
1186,ENSG00000187416.11
1187,ENSG00000228205.1
1188,ENSG00000165801.9
1189,ENSG00000237821.1
1190,ENSG00000279891.1
1191,ENSG00000267504.1
1192,ENSG00000176399.3
1193,ENSG00000228960.5
1194,ENSG00000187097.12
1195,ENSG00000105647.14
1196,ENSG00000147533.16
1197,ENSG00000155659.14
1198,ENSG00000146476.10
1199,ENSG00000198888.2
1200,ENSG00000145936.8
1201,ENSG00000243660.9
1202,ENSG00000269386.5
1203,ENSG00000213144.2
1204,ENSG00000108947.4
1205,ENSG00000160716.4
1206,ENSG00000176749.8
1207,ENSG00000254506.1
1208,ENSG00000164087.7
1209,ENSG00000075240.16
1210,ENSG00000197779.13
1211,ENSG00000173809.15
1212,ENSG00000198125.12
1213,ENSG00000124107.5
1214,ENSG00000125510.15
1215,ENSG00000182798.10
1216,ENSG00000175164.13
1217,ENSG00000187905.10
1218,ENSG00000156234.7
1219,ENSG00000154928.16
1220,ENSG00000140157.14
1221,ENSG00000241749.4
1222,ENSG00000113407.13
1223,ENSG00000164241.13
1224,ENSG00000070808.15
1225,ENSG00000051009.10
1226,ENSG00000155093.17
1227,ENSG00000121644.18
1228,ENSG00000184110.14
1229,ENSG00000159899.14
1230,ENSG00000120693.13
1231,ENSG00000092607.13
1232,ENSG00000280325.1
1233,ENSG00000225472.1
1234,ENSG00000275778.1
1235,ENSG00000214087.8
1236,ENSG00000183347.14
1237,ENSG00000117308.14
1238,ENSG00000196387.9
1239,ENSG00000016602.9
1240,ENSG00000131730.15
1241,ENSG00000006042.11
1242,ENSG00000153214.9
1243,ENSG00000187140.5
1244,ENSG00000050555.17
1245,ENSG00000214049.6
1246,ENSG00000137106.17
1247,ENSG00000187045.16
1248,ENSG00000185974.6
1249,ENSG00000228439.4
1250,ENSG00000235505.7
1251,ENSG00000144218.18
1252,ENSG00000165269.12
1253,ENSG00000196188.10
1254,ENSG00000265096.1
1255,ENSG00000197410.12
1256,ENSG00000171617.13
1257,ENSG00000130176.7
1258,ENSG00000272414.5
1259,ENSG00000143669.13
1260,ENSG00000186448.14
1261,ENSG00000101282.8
1262,ENSG00000145808.8
1263,ENSG00000251497.2
1264,ENSG00000151090.17
1265,ENSG00000258644.5
1266,ENSG00000217624.2
1267,ENSG00000259456.3
1268,ENSG00000223403.3
1269,ENSG00000074276.10
1270,ENSG00000231234.2
1271,ENSG00000272102.1
1272,ENSG00000169083.15
1273,ENSG00000278500.1
1274,ENSG00000187486.5
1275,ENSG00000139220.16
1276,ENSG00000146374.13
1277,ENSG00000173230.15
1278,ENSG00000162761.14
1279,ENSG00000120868.13
1280,ENSG00000115705.20
1281,ENSG00000173930.8
1282,ENSG00000163673.6
1283,ENSG00000261783.1
1284,ENSG00000180532.10
1285,ENSG00000078295.15
1286,ENSG00000171431.3
1287,ENSG00000117676.13
1288,ENSG00000123977.9
1289,ENSG00000236155.6
1290,ENSG00000105664.10
1291,ENSG00000166405.14
1292,ENSG00000269976.1
1293,ENSG00000126464.13
1294,ENSG00000197181.11
1295,ENSG00000143621.16
1296,ENSG00000267520.2
1297,ENSG00000230630.2
1298,ENSG00000186364.11
1299,ENSG00000140511.11
1300,ENSG00000172260.13
1301,ENSG00000184635.13
1302,ENSG00000117016.9
1303,ENSG00000066044.13
1304,ENSG00000092051.16
1305,ENSG00000094963.13
1306,ENSG00000142046.14
1307,ENSG00000163704.11
1308,ENSG00000103241.6
1309,ENSG00000167700.8
1310,ENSG00000163689.18
1311,ENSG00000091622.15
1312,ENSG00000136574.17
1313,ENSG00000280151.1
1314,ENSG00000123240.16
1315,ENSG00000165632.7
1316,ENSG00000116729.13
1317,ENSG00000169957.9
1318,ENSG00000181378.13
1319,ENSG00000251493.3
1320,ENSG00000139874.5
1321,ENSG00000234779.1
1322,ENSG00000182504.10
1323,ENSG00000177889.9
1324,ENSG00000128594.7
1325,ENSG00000211659.2
1326,ENSG00000126803.9
1327,ENSG00000066230.10
1328,ENSG00000110090.12
1329,ENSG00000011198.7
1330,ENSG00000132612.15
1331,ENSG00000261487.1
1332,ENSG00000243955.5
1333,ENSG00000180801.12
1334,ENSG00000105371.8
1335,ENSG00000105357.15
1336,ENSG00000174307.6
1337,ENSG00000259781.1
1338,ENSG00000101290.13
1339,ENSG00000261760.6
1340,ENSG00000146276.11
1341,ENSG00000161180.10
1342,ENSG00000218027.2
1343,ENSG00000232553.3
1344,ENSG00000115844.10
1345,ENSG00000123992.18
1346,ENSG00000163930.9
1347,ENSG00000237945.7
1348,ENSG00000157152.16
1349,ENSG00000169862.18
1350,ENSG00000088992.17
1351,ENSG00000102738.7
1352,ENSG00000144136.10
1353,ENSG00000280987.2
1354,ENSG00000261123.1
1355,ENSG00000178372.7
1356,ENSG00000114861.18
1357,ENSG00000254682.1
1358,ENSG00000271843.1
1359,ENSG00000172724.11
1360,ENSG00000238142.1
1361,ENSG00000173077.14
1362,ENSG00000086712.12
1363,ENSG00000105085.10
1364,ENSG00000215861.5
1365,ENSG00000182759.3
1366,ENSG00000140986.7
1367,ENSG00000060237.16
1368,ENSG00000178980.14
1369,ENSG00000236022.6
1370,ENSG00000162040.6
1371,ENSG00000144730.16
1372,ENSG00000079931.14
1373,ENSG00000170476.15
1374,ENSG00000231826.5
1375,ENSG00000107438.8
1376,ENSG00000160856.20
1377,ENSG00000127472.10
1378,ENSG00000198791.11
1379,ENSG00000132541.10
1380,ENSG00000213189.5
1381,ENSG00000105929.15
1382,ENSG00000148660.20
1383,ENSG00000144191.11
1384,ENSG00000167165.18
1385,ENSG00000183444.10
1386,ENSG00000204282.4
1387,ENSG00000109265.12
1388,ENSG00000172572.6
1389,ENSG00000223356.1
1390,ENSG00000071127.16
1391,ENSG00000039560.13
1392,ENSG00000150961.14
1393,ENSG00000170027.6
1394,ENSG00000161091.12
1395,ENSG00000228791.7
1396,ENSG00000277938.1
1397,ENSG00000235652.7
1398,ENSG00000146426.17
1399,ENSG00000170509.11
1400,ENSG00000105483.16
1401,ENSG00000167772.11
1402,ENSG00000108591.9
1403,ENSG00000100024.14
1404,ENSG00000126243.8
1405,ENSG00000276462.1
1406,ENSG00000113161.15
1407,ENSG00000273987.1
1408,ENSG00000160282.13
1409,ENSG00000168481.8
1410,ENSG00000128045.6
1411,ENSG00000132600.16
1412,ENSG00000127561.14
1413,ENSG00000132185.16
1414,ENSG00000160326.13
1415,ENSG00000267532.3
1416,ENSG00000135472.8
1417,ENSG00000251596.1
1418,ENSG00000138867.16
1419,ENSG00000101868.10
1420,ENSG00000100218.11
1421,ENSG00000244026.6
1422,ENSG00000162373.12
1423,ENSG00000234617.1
1424,ENSG00000230731.2
1425,ENSG00000197921.5
1426,ENSG00000165197.4
1427,ENSG00000249626.1
1428,ENSG00000155886.11
1429,ENSG00000177675.8
1430,ENSG00000227959.1
1431,ENSG00000180902.16
1432,ENSG00000270681.1
1433,ENSG00000178607.15
1434,ENSG00000082269.16
1435,ENSG00000178342.4
1436,ENSG00000176024.16
1437,ENSG00000146555.18
1438,ENSG00000163032.11
1439,ENSG00000006712.14
1440,ENSG00000213563.6
1441,ENSG00000136059.14
1442,ENSG00000170485.16
1443,ENSG00000274414.1
1444,ENSG00000144648.14
1445,ENSG00000063241.7
1446,ENSG00000256069.7
1447,ENSG00000107249.21
1448,ENSG00000267317.2
1449,ENSG00000003096.13
1450,ENSG00000278899.1
1451,ENSG00000146678.9
1452,ENSG00000184983.9
1453,ENSG00000170854.17
1454,ENSG00000197601.12
1455,ENSG00000267892.1
1456,ENSG00000184752.12
1457,ENSG00000240370.6
1458,ENSG00000163602.9
1459,ENSG00000112559.13
1460,ENSG00000162989.4
1461,ENSG00000137962.12
1462,ENSG00000276850.4
1463,ENSG00000124762.13
1464,ENSG00000157570.11
1465,ENSG00000274897.2
1466,ENSG00000083067.22
1467,ENSG00000188916.8
1468,ENSG00000226471.6
1469,ENSG00000160284.14
1470,ENSG00000240583.10
1471,ENSG00000108242.12
1472,ENSG00000235885.7
1473,ENSG00000103111.14
1474,ENSG00000246214.1
1475,ENSG00000179958.8
1476,ENSG00000169047.5
1477,ENSG00000229425.1
1478,ENSG00000167658.15
1479,ENSG00000197766.7
1480,ENSG00000088926.13
1481,ENSG00000228532.4
1482,ENSG00000170340.10
1483,ENSG00000183150.7
1484,ENSG00000113734.17
1485,ENSG00000177954.11
1486,ENSG00000100652.4
1487,ENSG00000168818.9
1488,ENSG00000168004.9
1489,ENSG00000138111.14
1490,ENSG00000047457.13
1491,ENSG00000254585.2
1492,ENSG00000168734.13
1493,ENSG00000274712.1
1494,ENSG00000173991.5
1495,ENSG00000149633.11
1496,ENSG00000115204.14
1497,ENSG00000260570.1
1498,ENSG00000242715.7
1499,ENSG00000116741.7
1500,ENSG00000119711.12
1501,ENSG00000144339.11
1502,ENSG00000144362.11
1503,ENSG00000099338.22
1504,ENSG00000186026.6
1505,ENSG00000153179.11
1506,ENSG00000114473.13
1507,ENSG00000099812.8
1508,ENSG00000261641.2
1509,ENSG00000112175.7
1510,ENSG00000115590.13
1511,ENSG00000279204.1
1512,ENSG00000264705.1
1513,ENSG00000118257.16
1514,ENSG00000141837.18
1515,ENSG00000151640.12
1516,ENSG00000108828.15
1517,ENSG00000260329.1
1518,ENSG00000256453.1
1519,ENSG00000151491.12
1520,ENSG00000032444.15
1521,ENSG00000253284.2
1522,ENSG00000178878.12
1523,ENSG00000256124.5
1524,ENSG00000153395.9
1525,ENSG00000266680.1
1526,ENSG00000100991.11
1527,ENSG00000236824.1
1528,ENSG00000134369.15
1529,ENSG00000205758.11
1530,ENSG00000169306.9
1531,ENSG00000198625.12
1532,ENSG00000147813.15
1533,ENSG00000260276.2
1534,ENSG00000158402.18
1535,ENSG00000011347.9
1536,ENSG00000272711.1
1537,ENSG00000182508.13
1538,ENSG00000090776.5
1539,ENSG00000168334.8
1540,ENSG00000179913.10
1541,ENSG00000085063.14
1542,ENSG00000273729.1
1543,ENSG00000123349.13
1544,ENSG00000240567.1
1545,ENSG00000110921.11
1546,ENSG00000175040.5
1547,ENSG00000131096.10
1548,ENSG00000154227.13
1549,ENSG00000135740.16
1550,ENSG00000268858.2
1551,ENSG00000090932.10
1552,ENSG00000244734.3
1553,ENSG00000104983.8
1554,ENSG00000235852.1
1555,ENSG00000159348.12
1556,ENSG00000166171.12
1557,ENSG00000216775.2
1558,ENSG00000122643.18
1559,ENSG00000137411.16
1560,ENSG00000169895.5
1561,ENSG00000205002.3
1562,ENSG00000175322.11
1563,ENSG00000119938.8
1564,ENSG00000261824.6
1565,ENSG00000151693.9
1566,ENSG00000105373.18
1567,ENSG00000125931.10
1568,ENSG00000196843.15
1569,ENSG00000004478.7
1570,ENSG00000168291.12
1571,ENSG00000123119.11
1572,ENSG00000265666.1
1573,ENSG00000100884.9
1574,ENSG00000050628.20
1575,ENSG00000258944.1
1576,ENSG00000279107.1
1577,ENSG00000107554.15
1578,ENSG00000226332.2
1579,ENSG00000135625.7
1580,ENSG00000214046.8
1581,ENSG00000132780.16
1582,ENSG00000185897.6
1583,ENSG00000107758.15
1584,ENSG00000130402.11
1585,ENSG00000125844.15
1586,ENSG00000258839.2
1587,ENSG00000137449.15
1588,ENSG00000255139.1
1589,ENSG00000169894.17
1590,ENSG00000163347.5
1591,ENSG00000279141.3
1592,ENSG00000270210.1
1593,ENSG00000113595.14
1594,ENSG00000183155.4
1595,ENSG00000142687.17
1596,ENSG00000169515.5
1597,ENSG00000092208.16
1598,ENSG00000184470.19
1599,ENSG00000175426.10
1600,ENSG00000166669.13
1601,ENSG00000176692.5
1602,ENSG00000116675.15
1603,ENSG00000064042.17
1604,ENSG00000055211.12
1605,ENSG00000206503.11
1606,ENSG00000226074.4
1607,ENSG00000182472.8
1608,ENSG00000272334.1
1609,ENSG00000079616.12
1610,ENSG00000233836.7
1611,ENSG00000090674.15
1612,ENSG00000268713.1
1613,ENSG00000122188.12
1614,ENSG00000274245.1
1615,ENSG00000229715.4
1616,ENSG00000198931.10
1617,ENSG00000178722.12
1618,ENSG00000273064.1
1619,ENSG00000139168.7
1620,ENSG00000172331.11
1621,ENSG00000167536.13
1622,ENSG00000231686.1
1623,ENSG00000116120.9
1624,ENSG00000278192.1
1625,ENSG00000224063.5
1626,ENSG00000157216.15
1627,ENSG00000168389.17
1628,ENSG00000158109.14
1629,ENSG00000151466.11
1630,ENSG00000151687.14
1631,ENSG00000103168.16
1632,ENSG00000137941.16
1633,ENSG00000100678.18
1634,ENSG00000233858.4
1635,ENSG00000203711.11
1636,ENSG00000087269.15
1637,ENSG00000280439.1
1638,ENSG00000236710.1
1639,ENSG00000138792.9
1640,ENSG00000242611.1
1641,ENSG00000149926.13
1642,ENSG00000186814.12
1643,ENSG00000020633.18
1644,ENSG00000171791.11
1645,ENSG00000043514.15
1646,ENSG00000168028.13
1647,ENSG00000184350.9
1648,ENSG00000244567.1
1649,ENSG00000006282.19
1650,ENSG00000090581.9
1651,ENSG00000125804.13
1652,ENSG00000180638.17
1653,ENSG00000091513.14
1654,ENSG00000156222.11
1655,ENSG00000129422.13
1656,ENSG00000280620.1
1657,ENSG00000180644.6
1658,ENSG00000099725.14
1659,ENSG00000277801.1
1660,ENSG00000258399.6
1661,ENSG00000165568.17
1662,ENSG00000188761.11
1663,ENSG00000278730.1
1664,ENSG00000136238.17
1665,ENSG00000168653.10
1666,ENSG00000187715.13
1667,ENSG00000101246.19
1668,ENSG00000182612.10
1669,ENSG00000231500.6
1670,ENSG00000131469.12
1671,ENSG00000144583.4
1672,ENSG00000174951.10
1673,ENSG00000236138.4
1674,ENSG00000043143.20
1675,ENSG00000154277.12
1676,ENSG00000197536.10
1677,ENSG00000262979.1
1678,ENSG00000161940.10
1679,ENSG00000135722.8
1680,ENSG00000162552.14
1681,ENSG00000163995.18
1682,ENSG00000108582.11
1683,ENSG00000147408.14
1684,ENSG00000134363.11
1685,ENSG00000168405.14
1686,ENSG00000226363.3
1687,ENSG00000134138.19
1688,ENSG00000150630.3
1689,ENSG00000271474.1
1690,ENSG00000234936.1
1691,ENSG00000173068.17
1692,ENSG00000153822.13
1693,ENSG00000233930.3
1694,ENSG00000116157.5
1695,ENSG00000118515.11
1696,ENSG00000106605.10
1697,ENSG00000173811.10
1698,ENSG00000234961.1
1699,ENSG00000093072.15
1700,ENSG00000259661.1
1701,ENSG00000101134.11
1702,ENSG00000129682.13
1703,ENSG00000205832.7
1704,ENSG00000169891.17
1705,ENSG00000154832.14
1706,ENSG00000114547.9
1707,ENSG00000143493.12
1708,ENSG00000065427.14
1709,ENSG00000128272.14
1710,ENSG00000179869.14
1711,ENSG00000113073.14
1712,ENSG00000182841.12
1713,ENSG00000154608.13
1714,ENSG00000173530.5
1715,ENSG00000255986.6
1716,ENSG00000123009.4
1717,ENSG00000274818.1
1718,ENSG00000141314.12
1719,ENSG00000124635.8
1720,ENSG00000214455.4
1721,ENSG00000133216.16
1722,ENSG00000131355.14
1723,ENSG00000146677.7
1724,ENSG00000245067.6
1725,ENSG00000106511.5
1726,ENSG00000143248.12
1727,ENSG00000147488.11
1728,ENSG00000242485.5
1729,ENSG00000080815.18
1730,ENSG00000229951.5
1731,ENSG00000184564.8
1732,ENSG00000251259.1
1733,ENSG00000224843.6
1734,ENSG00000115128.6
1735,ENSG00000132464.11
1736,ENSG00000114670.13
1737,ENSG00000206053.12
1738,ENSG00000147231.13
1739,ENSG00000240668.1
1740,ENSG00000185825.15
1741,ENSG00000279573.1
1742,ENSG00000198886.2
1743,ENSG00000232499.2
1744,ENSG00000196639.6
1745,ENSG00000235313.1
1746,ENSG00000078549.14
1747,ENSG00000157734.13
1748,ENSG00000265681.6
1749,ENSG00000267815.1
1750,ENSG00000214851.4
1751,ENSG00000140830.8
1752,ENSG00000266835.5
1753,ENSG00000163374.19
1754,ENSG00000279513.1
1755,ENSG00000231340.1
1756,ENSG00000116288.12
1757,ENSG00000187690.3
1758,ENSG00000259820.1
1759,ENSG00000169718.17
1760,ENSG00000181788.3
1761,ENSG00000129932.7
1762,ENSG00000165288.10
1763,ENSG00000112320.11
1764,ENSG00000184194.5
1765,ENSG00000074219.13
1766,ENSG00000121775.17
1767,ENSG00000119547.5
1768,ENSG00000186470.13
1769,ENSG00000261189.1
1770,ENSG00000228989.1
1771,ENSG00000058799.13
1772,ENSG00000198569.9
1773,ENSG00000215018.9
1774,ENSG00000145864.12
1775,ENSG00000280435.1
1776,ENSG00000159335.15
1777,ENSG00000076685.18
1778,ENSG00000165349.11
1779,ENSG00000204978.2
1780,ENSG00000197320.5
1781,ENSG00000123500.9
1782,ENSG00000117122.13
1783,ENSG00000162729.13
1784,ENSG00000246662.6
1785,ENSG00000165424.6
1786,ENSG00000112902.11
1787,ENSG00000175390.12
1788,ENSG00000196090.12
1789,ENSG00000059122.16
1790,ENSG00000116819.6
1791,ENSG00000008324.10
1792,ENSG00000186919.12
1793,ENSG00000184900.15
1794,ENSG00000237515.7
1795,ENSG00000196550.10
1796,ENSG00000267397.1
1797,ENSG00000281969.1
1798,ENSG00000150051.13
1799,ENSG00000112208.11
1800,ENSG00000260238.5
1801,ENSG00000269646.1
1802,ENSG00000171509.15
1803,ENSG00000168062.9
1804,ENSG00000242616.3
1805,ENSG00000229212.7
1806,ENSG00000223837.2
1807,ENSG00000143842.14
1808,ENSG00000231025.1
1809,ENSG00000235947.1
1810,ENSG00000205562.2
1811,ENSG00000163701.18
1812,ENSG00000225535.6
1813,ENSG00000170584.10
1814,ENSG00000061656.9
1815,ENSG00000103375.10
1816,ENSG00000273013.1
1817,ENSG00000225868.6
1818,ENSG00000141699.10
1819,ENSG00000259732.1
1820,ENSG00000278950.1
1821,ENSG00000123999.4
1822,ENSG00000059728.10
1823,ENSG00000116176.6
1824,ENSG00000176769.9
1825,ENSG00000118508.4
1826,ENSG00000277420.1
1827,ENSG00000164161.9
1828,ENSG00000214269.3
1829,ENSG00000237765.6
1830,ENSG00000204685.6
1831,ENSG00000241973.10
1832,ENSG00000248671.7
1833,ENSG00000237550.5
1834,ENSG00000177465.4
1835,ENSG00000162755.13
1836,ENSG00000084090.13
1837,ENSG00000163808.16
1838,ENSG00000008118.9
1839,ENSG00000237596.6
1840,ENSG00000243284.1
1841,ENSG00000240747.7
1842,ENSG00000186615.10
1843,ENSG00000267530.2
1844,ENSG00000197134.11
1845,ENSG00000143149.12
1846,ENSG00000159387.7
1847,ENSG00000186160.4
1848,ENSG00000185332.6
1849,ENSG00000183662.10
1850,ENSG00000174943.9
1851,ENSG00000121361.3
1852,ENSG00000233585.1
1853,ENSG00000104812.14
1854,ENSG00000189042.13
1855,ENSG00000272589.1
1856,ENSG00000095906.16
1857,ENSG00000130695.13
1858,ENSG00000247627.2
1859,ENSG00000173898.11
1860,ENSG00000241399.6
1861,ENSG00000197020.10
1862,ENSG00000100908.13
1863,ENSG00000135940.6
1864,ENSG00000223559.1
1865,ENSG00000265992.1
1866,ENSG00000228830.1
1867,ENSG00000203618.5
1868,ENSG00000153774.8
1869,ENSG00000179750.15
1870,ENSG00000225031.1
1871,ENSG00000126767.17
1872,ENSG00000282143.1
1873,ENSG00000270011.6
1874,ENSG00000272367.1
1875,ENSG00000170638.9
1876,ENSG00000173531.15
1877,ENSG00000189149.11
1878,ENSG00000178031.15
1879,ENSG00000144567.10
1880,ENSG00000117983.17
1881,ENSG00000166823.5
1882,ENSG00000124074.11
1883,ENSG00000225783.6
1884,ENSG00000160256.12
1885,ENSG00000227638.2
1886,ENSG00000069956.11
1887,ENSG00000103647.12
1888,ENSG00000279302.1
1889,ENSG00000165171.10
1890,ENSG00000101489.18
1891,ENSG00000243960.1
1892,ENSG00000083457.11
1893,ENSG00000110651.11
1894,ENSG00000277531.1
1895,ENSG00000119514.6
1896,ENSG00000260249.2
1897,ENSG00000105464.3
1898,ENSG00000126460.10
1899,ENSG00000109674.3
1900,ENSG00000131871.14
1901,ENSG00000166148.3
1902,ENSG00000115677.16
1903,ENSG00000141052.17
1904,ENSG00000171444.17
1905,ENSG00000117280.12
1906,ENSG00000179362.14
1907,ENSG00000115053.15
1908,ENSG00000113083.12
1909,ENSG00000113013.12
1910,ENSG00000138315.12
1911,ENSG00000090565.15
1912,ENSG00000110013.12
1913,ENSG00000235590.7
1914,ENSG00000087494.15
1915,ENSG00000265579.1
1916,ENSG00000232739.1
1917,ENSG00000116791.13
1918,ENSG00000279970.1
1919,ENSG00000165259.13
1920,ENSG00000159055.3
1921,ENSG00000112304.10
1922,ENSG00000185338.4
1923,ENSG00000154822.15
1924,ENSG00000100867.14
1925,ENSG00000154237.12
1926,ENSG00000168824.14
1927,ENSG00000120322.3
1928,ENSG00000230067.3
1929,ENSG00000213760.10
1930,ENSG00000179914.4
1931,ENSG00000228501.2
1932,ENSG00000074842.7
1933,ENSG00000171517.5
1934,ENSG00000272129.1
1935,ENSG00000250602.5
1936,ENSG00000148468.16
1937,ENSG00000105997.22
1938,ENSG00000183049.12
1939,ENSG00000261416.1
1940,ENSG00000182584.4
1941,ENSG00000160789.19
1942,ENSG00000204866.8
1943,ENSG00000130338.12
1944,ENSG00000236901.4
1945,ENSG00000165188.13
1946,ENSG00000142748.12
1947,ENSG00000099998.17
1948,ENSG00000143845.14
1949,ENSG00000135476.11
1950,ENSG00000165521.15
1951,ENSG00000105879.11
1952,ENSG00000158813.17
1953,ENSG00000198836.8
1954,ENSG00000174669.11
1955,ENSG00000130783.13
1956,ENSG00000064933.16
1957,ENSG00000149596.6
1958,ENSG00000173894.10
1959,ENSG00000265763.3
1960,ENSG00000185761.10
1961,ENSG00000128709.11
1962,ENSG00000180881.19
1963,ENSG00000184009.9
1964,ENSG00000186300.11
1965,ENSG00000198075.9
1966,ENSG00000219507.4
1967,ENSG00000198203.9
1968,ENSG00000139144.9
1969,ENSG00000260063.1
1970,ENSG00000144837.8
1971,ENSG00000080293.9
1972,ENSG00000048405.9
1973,ENSG00000224986.2
1974,ENSG00000114270.15
1975,ENSG00000105409.15
1976,ENSG00000145912.8
1977,ENSG00000121005.8
1978,ENSG00000228812.7
1979,ENSG00000167562.11
1980,ENSG00000276223.1
1981,ENSG00000145506.13
1982,ENSG00000156886.11
1983,ENSG00000204351.11
1984,ENSG00000273454.1
1985,ENSG00000196584.2
1986,ENSG00000113532.12
1987,ENSG00000176490.4
1988,ENSG00000185222.7
1989,ENSG00000240682.9
1990,ENSG00000279487.1
1991,ENSG00000135926.12
1992,ENSG00000067606.15
1993,ENSG00000175482.8
1994,ENSG00000140563.14
1995,ENSG00000174165.7
1996,ENSG00000174171.5
1997,ENSG00000148158.16
1998,ENSG00000225194.2
1999,ENSG00000168314.17
2000,ENSG00000167968.12
2001,ENSG00000112763.15
2002,ENSG00000248383.4
2003,ENSG00000101181.17
2004,ENSG00000102317.17
2005,ENSG00000254911.3
2006,ENSG00000278829.1
2007,ENSG00000224837.1
2008,ENSG00000101230.5
2009,ENSG00000251532.1
2010,ENSG00000072210.18
2011,ENSG00000132915.10
2012,ENSG00000139547.7
2013,ENSG00000198727.2
2014,ENSG00000188242.4
2015,ENSG00000134160.13
2016,ENSG00000198018.6
2017,ENSG00000273270.1
2018,ENSG00000165272.14
2019,ENSG00000081479.12
2020,ENSG00000121742.15
2021,ENSG00000228204.2
2022,ENSG00000261135.1
2023,ENSG00000165795.20
2024,ENSG00000112699.10
2025,ENSG00000053328.8
2026,ENSG00000259607.1
2027,ENSG00000143556.8
2028,ENSG00000140859.15
2029,ENSG00000140044.12
2030,ENSG00000206199.9
2031,ENSG00000148308.17
2032,ENSG00000099954.18
2033,ENSG00000276409.4
2034,ENSG00000157890.17
2035,ENSG00000263809.1
2036,ENSG00000215183.4
2037,ENSG00000143469.16
2038,ENSG00000272312.1
2039,ENSG00000126264.9
2040,ENSG00000240376.1
2041,ENSG00000261113.1
2042,ENSG00000217442.3
2043,ENSG00000130429.12
2044,ENSG00000232810.3
2045,ENSG00000158077.4
2046,ENSG00000106546.12
2047,ENSG00000135480.14
2048,ENSG00000163914.4
2049,ENSG00000108556.7
2050,ENSG00000254854.1
2051,ENSG00000172296.12
2052,ENSG00000226085.3
2053,ENSG00000189180.15
2054,ENSG00000187555.14
2055,ENSG00000163815.5
2056,ENSG00000152894.14
2057,ENSG00000115540.14
2058,ENSG00000171045.14
2059,ENSG00000266717.1
2060,ENSG00000133475.16
2061,ENSG00000005893.15
2062,ENSG00000131389.16
2063,ENSG00000155016.17
2064,ENSG00000117152.13
2065,ENSG00000128918.14
2066,ENSG00000067191.15
2067,ENSG00000077943.7
2068,ENSG00000108511.9
