,gene_name
9682,ENSG00000143195.12
9683,ENSG00000177663.13
9684,ENSG00000269896.2
9685,ENSG00000261659.2
9686,ENSG00000258702.1
9687,ENSG00000261654.1
9688,ENSG00000090971.4
9689,ENSG00000226786.2
9690,ENSG00000245910.8
9691,ENSG00000279277.1
9692,ENSG00000100344.10
9693,ENSG00000119231.10
9694,ENSG00000177575.12
9695,ENSG00000164379.5
9696,ENSG00000197632.8
9697,ENSG00000227268.3
9698,ENSG00000079335.17
9699,ENSG00000275395.4
9700,ENSG00000135372.8
9701,ENSG00000225968.7
9702,ENSG00000240291.1
9703,ENSG00000100445.16
9704,ENSG00000145451.12
9705,ENSG00000122417.15
9706,ENSG00000248483.5
9707,ENSG00000187098.14
9708,ENSG00000176884.14
9709,ENSG00000224975.1
9710,ENSG00000096968.12
9711,ENSG00000263004.1
9712,ENSG00000231816.1
9713,ENSG00000019549.8
9714,ENSG00000171368.11
9715,ENSG00000151655.17
9716,ENSG00000110514.18
9717,ENSG00000176826.15
9718,ENSG00000196873.15
9719,ENSG00000088179.8
9720,ENSG00000168542.12
9721,ENSG00000274515.1
9722,ENSG00000236051.6
9723,ENSG00000169696.15
9724,ENSG00000173862.3
9725,ENSG00000009724.16
9726,ENSG00000166348.17
9727,ENSG00000106686.16
9728,ENSG00000259343.5
9729,ENSG00000230084.5
9730,ENSG00000146205.13
9731,ENSG00000204544.5
9732,ENSG00000277639.1
9733,ENSG00000256407.1
9734,ENSG00000203288.3
9735,ENSG00000219451.3
9736,ENSG00000255730.4
9737,ENSG00000262304.1
9738,ENSG00000170989.8
9739,ENSG00000249996.1
9740,ENSG00000167646.13
9741,ENSG00000251301.6
9742,ENSG00000271826.5
9743,ENSG00000164535.14
9744,ENSG00000055130.15
9745,ENSG00000169733.11
9746,ENSG00000169991.10
9747,ENSG00000198742.9
9748,ENSG00000187980.6
9749,ENSG00000174255.6
9750,ENSG00000261840.2
9751,ENSG00000272086.1
9752,ENSG00000234222.6
9753,ENSG00000250999.1
9754,ENSG00000113389.15
9755,ENSG00000187688.14
9756,ENSG00000117114.19
9757,ENSG00000243107.1
9758,ENSG00000235897.1
9759,ENSG00000250131.1
9760,ENSG00000258951.1
9761,ENSG00000163362.10
9762,ENSG00000107147.11
9763,ENSG00000253829.1
9764,ENSG00000251661.3
9765,ENSG00000281741.1
9766,ENSG00000114902.13
9767,ENSG00000278126.1
9768,ENSG00000281016.1
9769,ENSG00000140332.15
9770,ENSG00000103932.11
9771,ENSG00000234450.1
9772,ENSG00000204936.9
9773,ENSG00000249853.7
9774,ENSG00000153767.9
9775,ENSG00000272473.1
9776,ENSG00000250571.6
9777,ENSG00000242970.2
9778,ENSG00000236499.2
9779,ENSG00000255026.1
9780,ENSG00000168246.5
9781,ENSG00000237172.3
9782,ENSG00000178660.6
9783,ENSG00000163879.10
9784,ENSG00000226530.1
9785,ENSG00000116183.10
9786,ENSG00000165355.7
9787,ENSG00000273373.1
9788,ENSG00000197858.10
9789,ENSG00000185189.15
9790,ENSG00000224881.1
9791,ENSG00000271788.1
9792,ENSG00000196990.8
9793,ENSG00000153789.12
9794,ENSG00000142192.20
9795,ENSG00000265967.1
9796,ENSG00000171861.10
9797,ENSG00000235238.1
9798,ENSG00000174574.15
9799,ENSG00000135045.6
9800,ENSG00000271992.1
9801,ENSG00000233954.6
9802,ENSG00000205090.8
9803,ENSG00000228981.3
9804,ENSG00000166997.7
9805,ENSG00000112309.10
9806,ENSG00000215559.8
9807,ENSG00000185269.11
9808,ENSG00000249572.1
9809,ENSG00000142867.12
9810,ENSG00000275345.1
9811,ENSG00000125449.6
9812,ENSG00000152457.17
9813,ENSG00000250312.6
9814,ENSG00000161055.3
9815,ENSG00000175376.8
9816,ENSG00000204147.9
9817,ENSG00000187535.13
9818,ENSG00000044574.7
9819,ENSG00000152117.17
9820,ENSG00000185262.8
9821,ENSG00000226137.5
9822,ENSG00000162998.4
9823,ENSG00000165312.6
9824,ENSG00000118007.12
9825,ENSG00000260633.1
9826,ENSG00000149295.13
9827,ENSG00000261582.1
9828,ENSG00000258957.1
9829,ENSG00000173113.6
9830,ENSG00000169507.9
9831,ENSG00000059804.15
9832,ENSG00000267508.5
9833,ENSG00000130700.6
9834,ENSG00000229111.1
9835,ENSG00000254691.1
9836,ENSG00000249119.1
9837,ENSG00000107295.9
9838,ENSG00000177119.15
9839,ENSG00000232876.1
9840,ENSG00000162398.11
9841,ENSG00000183530.13
9842,ENSG00000260456.6
9843,ENSG00000058063.15
9844,ENSG00000275854.1
9845,ENSG00000183048.11
9846,ENSG00000260331.1
9847,ENSG00000129988.5
9848,ENSG00000125869.9
9849,ENSG00000121871.3
9850,ENSG00000268744.1
9851,ENSG00000275005.1
9852,ENSG00000139517.7
9853,ENSG00000139668.8
9854,ENSG00000260273.1
9855,ENSG00000102781.13
9856,ENSG00000235884.3
9857,ENSG00000172650.12
9858,ENSG00000279945.1
9859,ENSG00000120662.15
9860,ENSG00000181481.13
9861,ENSG00000128510.10
9862,ENSG00000081177.18
9863,ENSG00000110851.11
9864,ENSG00000017483.14
9865,ENSG00000169550.12
9866,ENSG00000167768.4
9867,ENSG00000071242.11
9868,ENSG00000177981.10
9869,ENSG00000180914.10
9870,ENSG00000123415.14
9871,ENSG00000144130.11
9872,ENSG00000139154.14
9873,ENSG00000254634.4
9874,ENSG00000134759.13
9875,ENSG00000146477.5
9876,ENSG00000111218.11
9877,ENSG00000204084.12
9878,ENSG00000130600.15
9879,ENSG00000158164.6
9880,ENSG00000280153.1
9881,ENSG00000117151.12
9882,ENSG00000187699.10
9883,ENSG00000233937.6
9884,ENSG00000279884.1
9885,ENSG00000238243.3
9886,ENSG00000073282.12
9887,ENSG00000165898.13
9888,ENSG00000105889.14
9889,ENSG00000205544.3
9890,ENSG00000273046.1
9891,ENSG00000146918.19
9892,ENSG00000236905.2
9893,ENSG00000182141.9
9894,ENSG00000282339.1
9895,ENSG00000137812.19
9896,ENSG00000125551.18
9897,ENSG00000216863.9
9898,ENSG00000121858.10
9899,ENSG00000113212.6
9900,ENSG00000165757.8
9901,ENSG00000173175.14
9902,ENSG00000102174.8
9903,ENSG00000069696.6
9904,ENSG00000163848.18
9905,ENSG00000196369.10
9906,ENSG00000109787.12
9907,ENSG00000109762.15
9908,ENSG00000254093.8
9909,ENSG00000108061.11
9910,ENSG00000213279.2
9911,ENSG00000197540.7
9912,ENSG00000186564.5
9913,ENSG00000116652.6
9914,ENSG00000204642.13
9915,ENSG00000163376.11
9916,ENSG00000259349.1
9917,ENSG00000153956.15
9918,ENSG00000240801.1
9919,ENSG00000273030.1
9920,ENSG00000267053.6
9921,ENSG00000105618.13
9922,ENSG00000242073.2
9923,ENSG00000112701.17
9924,ENSG00000146232.14
9925,ENSG00000253846.2
9926,ENSG00000107614.21
9927,ENSG00000078237.5
9928,ENSG00000124588.19
9929,ENSG00000272810.1
9930,ENSG00000104907.12
9931,ENSG00000269720.1
9932,ENSG00000214900.8
9933,ENSG00000100601.9
9934,ENSG00000269416.5
9935,ENSG00000164406.7
9936,ENSG00000169851.15
9937,ENSG00000134108.12
9938,ENSG00000165169.10
9939,ENSG00000254901.7
9940,ENSG00000180929.5
9941,ENSG00000127528.5
9942,ENSG00000103740.9
9943,ENSG00000107077.17
9944,ENSG00000232533.1
9945,ENSG00000254485.5
9946,ENSG00000183763.8
9947,ENSG00000229419.1
9948,ENSG00000213462.4
9949,ENSG00000186150.4
9950,ENSG00000141027.20
9951,ENSG00000243094.1
9952,ENSG00000071539.13
9953,ENSG00000095587.8
9954,ENSG00000229771.2
9955,ENSG00000241975.1
9956,ENSG00000270462.1
9957,ENSG00000084774.13
9958,ENSG00000204599.14
9959,ENSG00000181638.17
9960,ENSG00000166266.13
9961,ENSG00000153989.7
9962,ENSG00000204271.10
9963,ENSG00000145287.10
9964,ENSG00000100239.15
9965,ENSG00000271983.1
9966,ENSG00000102309.12
9967,ENSG00000267607.1
9968,ENSG00000066827.15
9969,ENSG00000008517.16
9970,ENSG00000164307.12
9971,ENSG00000137871.19
9972,ENSG00000266644.1
9973,ENSG00000225521.1
9974,ENSG00000006695.10
9975,ENSG00000138134.11
9976,ENSG00000267655.1
9977,ENSG00000257923.9
9978,ENSG00000266256.1
9979,ENSG00000113119.12
9980,ENSG00000070087.13
9981,ENSG00000153561.12
9982,ENSG00000132275.10
9983,ENSG00000227910.1
9984,ENSG00000008382.15
9985,ENSG00000173276.13
9986,ENSG00000117010.15
9987,ENSG00000145649.7
9988,ENSG00000115159.15
9989,ENSG00000152092.15
9990,ENSG00000196367.12
9991,ENSG00000231638.1
9992,ENSG00000269420.5
9993,ENSG00000224358.1
9994,ENSG00000147403.16
9995,ENSG00000111405.8
9996,ENSG00000010278.11
9997,ENSG00000117091.9
9998,ENSG00000184139.8
9999,ENSG00000111215.11
10000,ENSG00000093010.11
10001,ENSG00000168152.12
10002,ENSG00000204842.14
10003,ENSG00000250305.8
10004,ENSG00000013392.7
10005,ENSG00000169683.7
10006,ENSG00000080503.19
10007,ENSG00000140543.13
10008,ENSG00000160471.12
10009,ENSG00000116455.13
10010,ENSG00000110025.12
10011,ENSG00000164181.13
10012,ENSG00000224687.1
10013,ENSG00000230795.2
10014,ENSG00000025708.12
10015,ENSG00000203760.8
10016,ENSG00000101079.20
10017,ENSG00000204138.12
10018,ENSG00000264290.1
10019,ENSG00000159479.16
10020,ENSG00000229870.1
10021,ENSG00000155530.2
10022,ENSG00000186318.16
10023,ENSG00000120910.14
10024,ENSG00000125787.11
10025,ENSG00000241945.7
10026,ENSG00000164116.16
10027,ENSG00000214617.9
10028,ENSG00000174013.7
10029,ENSG00000196704.11
10030,ENSG00000174844.14
10031,ENSG00000183929.7
10032,ENSG00000188000.3
10033,ENSG00000272056.1
10034,ENSG00000177000.10
10035,ENSG00000053524.11
10036,ENSG00000150995.17
10037,ENSG00000152208.11
10038,ENSG00000236496.2
10039,ENSG00000176076.7
10040,ENSG00000241670.3
10041,ENSG00000115419.12
10042,ENSG00000178719.16
10043,ENSG00000137806.8
10044,ENSG00000179562.2
10045,ENSG00000270607.1
10046,ENSG00000197712.11
10047,ENSG00000100461.17
10048,ENSG00000118200.14
10049,ENSG00000099899.14
10050,ENSG00000254986.7
10051,ENSG00000100410.7
10052,ENSG00000183621.15
10053,ENSG00000235023.1
10054,ENSG00000220323.3
10055,ENSG00000187753.12
10056,ENSG00000109381.19
10057,ENSG00000155744.9
10058,ENSG00000273047.1
10059,ENSG00000089847.12
10060,ENSG00000138764.13
10061,ENSG00000176973.7
10062,ENSG00000242083.2
10063,ENSG00000280109.1
10064,ENSG00000109685.17
10065,ENSG00000164331.9
10066,ENSG00000196154.11
10067,ENSG00000181085.14
10068,ENSG00000185905.3
10069,ENSG00000198840.2
10070,ENSG00000112486.14
10071,ENSG00000272486.1
10072,ENSG00000261408.5
10073,ENSG00000270757.1
10074,ENSG00000267049.1
10075,ENSG00000163528.12
10076,ENSG00000243667.6
10077,ENSG00000253167.1
10078,ENSG00000140365.15
10079,ENSG00000162068.1
10080,ENSG00000259915.2
10081,ENSG00000124532.14
10082,ENSG00000196542.8
10083,ENSG00000129173.12
10084,ENSG00000004779.9
10085,ENSG00000260651.1
10086,ENSG00000236432.7
10087,ENSG00000260729.1
10088,ENSG00000148690.11
10089,ENSG00000181908.5
10090,ENSG00000007968.6
10091,ENSG00000211584.13
10092,ENSG00000259366.1
10093,ENSG00000255641.1
10094,ENSG00000103978.15
10095,ENSG00000211934.3
10096,ENSG00000173208.3
10097,ENSG00000121989.14
10098,ENSG00000144711.13
10099,ENSG00000173156.6
10100,ENSG00000103540.16
10101,ENSG00000101413.11
10102,ENSG00000102984.14
10103,ENSG00000113552.15
10104,ENSG00000101911.12
10105,ENSG00000278896.1
10106,ENSG00000271551.2
10107,ENSG00000198759.11
10108,ENSG00000185271.6
10109,ENSG00000034239.10
10110,ENSG00000164588.4
10111,ENSG00000105287.12
10112,ENSG00000100532.11
10113,ENSG00000099365.9
10114,ENSG00000169727.12
10115,ENSG00000186148.11
10116,ENSG00000170837.2
10117,ENSG00000072401.14
10118,ENSG00000278921.2
10119,ENSG00000187151.7
10120,ENSG00000238098.8
10121,ENSG00000176623.11
10122,ENSG00000183346.6
10123,ENSG00000260549.1
10124,ENSG00000169242.11
10125,ENSG00000235770.5
10126,ENSG00000120215.9
10127,ENSG00000187257.14
10128,ENSG00000100100.12
10129,ENSG00000144791.9
10130,ENSG00000150455.13
10131,ENSG00000169118.15
10132,ENSG00000149948.13
10133,ENSG00000153015.15
10134,ENSG00000262503.1
10135,ENSG00000264044.1
10136,ENSG00000281937.1
10137,ENSG00000204528.3
10138,ENSG00000140350.15
10139,ENSG00000239789.5
10140,ENSG00000174403.15
10141,ENSG00000169397.3
10142,ENSG00000257246.1
10143,ENSG00000278616.1
10144,ENSG00000064201.15
10145,ENSG00000253978.1
10146,ENSG00000198574.5
10147,ENSG00000235674.2
10148,ENSG00000151882.11
10149,ENSG00000166398.12
10150,ENSG00000217555.12
10151,ENSG00000205837.7
10152,ENSG00000185684.12
10153,ENSG00000167674.14
10154,ENSG00000280295.1
10155,ENSG00000171443.6
10156,ENSG00000101333.16
10157,ENSG00000266783.1
10158,ENSG00000164112.12
10159,ENSG00000282728.1
10160,ENSG00000255933.1
10161,ENSG00000226237.1
10162,ENSG00000163636.10
10163,ENSG00000130204.12
10164,ENSG00000136463.7
10165,ENSG00000271580.1
10166,ENSG00000109072.13
10167,ENSG00000117640.17
10168,ENSG00000234880.1
10169,ENSG00000071967.11
10170,ENSG00000177875.4
10171,ENSG00000188573.7
10172,ENSG00000162227.7
10173,ENSG00000197442.9
10174,ENSG00000167523.13
10175,ENSG00000257764.2
10176,ENSG00000162086.14
10177,ENSG00000109618.11
10178,ENSG00000279265.1
10179,ENSG00000260032.1
10180,ENSG00000138780.14
10181,ENSG00000135253.13
10182,ENSG00000282246.1
10183,ENSG00000128052.8
10184,ENSG00000132522.15
10185,ENSG00000066084.12
10186,ENSG00000118017.3
10187,ENSG00000213699.8
10188,ENSG00000172667.10
10189,ENSG00000203441.2
10190,ENSG00000147459.17
10191,ENSG00000162627.16
10192,ENSG00000249319.2
10193,ENSG00000272172.1
10194,ENSG00000118363.11
10195,ENSG00000135124.14
10196,ENSG00000152076.18
10197,ENSG00000168393.12
10198,ENSG00000130177.14
10199,ENSG00000178695.5
10200,ENSG00000175931.12
10201,ENSG00000214243.3
10202,ENSG00000169612.3
10203,ENSG00000175130.6
10204,ENSG00000138495.6
10205,ENSG00000128881.16
10206,ENSG00000184731.5
10207,ENSG00000135392.15
10208,ENSG00000279267.1
10209,ENSG00000229127.1
10210,ENSG00000075073.14
10211,ENSG00000153060.7
10212,ENSG00000036448.9
10213,ENSG00000124201.14
10214,ENSG00000265399.1
10215,ENSG00000026103.19
10216,ENSG00000112234.8
10217,ENSG00000176597.11
10218,ENSG00000174004.5
10219,ENSG00000260552.1
10220,ENSG00000226964.1
10221,ENSG00000163823.3
10222,ENSG00000240695.1
10223,ENSG00000119638.12
10224,ENSG00000036549.12
10225,ENSG00000251330.3
10226,ENSG00000139323.13
10227,ENSG00000179632.9
10228,ENSG00000113971.18
10229,ENSG00000181090.17
10230,ENSG00000142156.14
10231,ENSG00000279529.1
10232,ENSG00000225422.4
10233,ENSG00000171469.10
10234,ENSG00000171204.12
10235,ENSG00000226754.1
10236,ENSG00000240809.1
10237,ENSG00000254332.1
10238,ENSG00000186908.14
10239,ENSG00000279086.1
10240,ENSG00000171243.7
10241,ENSG00000025156.12
10242,ENSG00000197497.10
10243,ENSG00000122026.10
10244,ENSG00000163534.14
10245,ENSG00000182747.4
10246,ENSG00000142686.7
10247,ENSG00000198604.10
10248,ENSG00000210082.2
10249,ENSG00000162877.12
10250,ENSG00000225217.1
10251,ENSG00000145782.12
10252,ENSG00000107651.12
10253,ENSG00000166535.19
10254,ENSG00000139890.9
10255,ENSG00000122068.12
10256,ENSG00000185630.18
10257,ENSG00000125850.10
10258,ENSG00000171456.16
10259,ENSG00000110711.9
10260,ENSG00000177169.9
10261,ENSG00000267041.5
10262,ENSG00000280387.1
10263,ENSG00000260604.2
10264,ENSG00000256646.7
10265,ENSG00000152082.13
10266,ENSG00000232022.6
10267,ENSG00000085563.14
10268,ENSG00000271553.1
10269,ENSG00000221916.3
10270,ENSG00000198034.10
10271,ENSG00000232528.3
10272,ENSG00000275582.1
10273,ENSG00000087086.13
10274,ENSG00000136631.12
10275,ENSG00000236021.1
10276,ENSG00000185728.16
10277,ENSG00000153107.11
10278,ENSG00000267369.1
10279,ENSG00000228672.3
10280,ENSG00000246145.1
10281,ENSG00000264304.1
10282,ENSG00000122592.7
10283,ENSG00000077522.12
10284,ENSG00000266648.1
10285,ENSG00000261599.5
10286,ENSG00000224097.5
10287,ENSG00000221988.12
10288,ENSG00000251429.1
10289,ENSG00000177133.10
10290,ENSG00000067829.18
10291,ENSG00000204257.14
10292,ENSG00000164404.8
10293,ENSG00000116106.11
10294,ENSG00000170604.4
10295,ENSG00000250848.1
10296,ENSG00000137691.12
10297,ENSG00000184319.15
10298,ENSG00000090659.17
10299,ENSG00000273687.1
10300,ENSG00000163297.16
10301,ENSG00000150510.15
10302,ENSG00000143157.11
10303,ENSG00000240342.3
10304,ENSG00000025770.18
10305,ENSG00000113657.12
10306,ENSG00000142875.19
10307,ENSG00000168172.8
10308,ENSG00000108306.11
10309,ENSG00000163359.15
10310,ENSG00000259370.2
10311,ENSG00000163291.14
10312,ENSG00000159111.12
10313,ENSG00000170469.10
10314,ENSG00000184508.10
10315,ENSG00000215302.8
10316,ENSG00000120451.10
10317,ENSG00000246575.2
10318,ENSG00000249715.9
10319,ENSG00000176788.8
10320,ENSG00000184619.3
10321,ENSG00000246465.1
10322,ENSG00000005436.13
10323,ENSG00000141560.14
10324,ENSG00000004700.15
10325,ENSG00000279149.1
10326,ENSG00000120659.14
10327,ENSG00000154975.13
10328,ENSG00000034053.14
10329,ENSG00000279227.1
10330,ENSG00000223774.5
10331,ENSG00000071794.15
10332,ENSG00000172939.8
10333,ENSG00000265222.1
10334,ENSG00000260810.1
10335,ENSG00000177192.13
10336,ENSG00000277631.4
10337,ENSG00000276997.4
10338,ENSG00000188277.9
10339,ENSG00000231369.1
10340,ENSG00000167807.15
10341,ENSG00000131876.16
10342,ENSG00000260992.1
10343,ENSG00000268869.5
10344,ENSG00000270482.1
10345,ENSG00000173421.16
10346,ENSG00000128228.4
10347,ENSG00000120457.11
10348,ENSG00000259976.1
10349,ENSG00000229867.1
10350,ENSG00000272989.1
10351,ENSG00000271978.1
10352,ENSG00000162188.5
10353,ENSG00000260997.1
10354,ENSG00000271737.1
10355,ENSG00000129596.4
10356,ENSG00000161016.15
10357,ENSG00000264932.3
10358,ENSG00000272760.1
10359,ENSG00000143155.12
10360,ENSG00000180139.11
10361,ENSG00000250909.1
10362,ENSG00000164091.11
10363,ENSG00000279089.1
10364,ENSG00000254718.6
10365,ENSG00000166869.2
10366,ENSG00000004142.11
10367,ENSG00000119723.15
10368,ENSG00000224520.2
10369,ENSG00000180776.15
10370,ENSG00000228828.1
10371,ENSG00000273466.1
10372,ENSG00000249306.5
10373,ENSG00000204272.10
10374,ENSG00000257298.1
10375,ENSG00000244198.5
10376,ENSG00000048649.13
10377,ENSG00000158125.9
10378,ENSG00000143409.15
10379,ENSG00000134594.4
10380,ENSG00000236264.4
10381,ENSG00000248290.1
10382,ENSG00000130818.10
10383,ENSG00000173818.16
10384,ENSG00000012211.12
10385,ENSG00000130816.14
10386,ENSG00000119714.10
10387,ENSG00000272667.1
10388,ENSG00000138600.9
10389,ENSG00000162438.11
10390,ENSG00000198894.7
10391,ENSG00000253882.6
10392,ENSG00000271320.1
10393,ENSG00000181322.13
10394,ENSG00000279770.1
10395,ENSG00000067365.14
10396,ENSG00000157353.16
10397,ENSG00000234492.4
10398,ENSG00000092421.16
10399,ENSG00000147255.17
10400,ENSG00000103199.13
10401,ENSG00000153563.15
10402,ENSG00000279253.1
10403,ENSG00000213213.13
10404,ENSG00000123815.11
10405,ENSG00000185013.16
10406,ENSG00000214013.9
10407,ENSG00000236456.1
10408,ENSG00000105227.14
10409,ENSG00000136960.12
10410,ENSG00000173846.12
10411,ENSG00000146112.11
10412,ENSG00000269984.1
10413,ENSG00000166200.14
10414,ENSG00000115282.19
10415,ENSG00000004838.13
10416,ENSG00000143476.17
10417,ENSG00000163682.15
10418,ENSG00000106633.15
10419,ENSG00000173678.14
10420,ENSG00000197565.15
10421,ENSG00000163472.18
10422,ENSG00000213445.8
10423,ENSG00000237451.3
10424,ENSG00000104853.15
10425,ENSG00000138326.18
10426,ENSG00000115556.13
10427,ENSG00000100802.14
10428,ENSG00000174197.16
10429,ENSG00000156697.12
10430,ENSG00000179057.13
10431,ENSG00000271204.1
10432,ENSG00000153936.16
10433,ENSG00000196656.7
10434,ENSG00000175643.8
10435,ENSG00000073754.5
10436,ENSG00000261229.5
10437,ENSG00000141425.17
10438,ENSG00000142627.12
10439,ENSG00000173681.16
10440,ENSG00000270344.2
10441,ENSG00000165282.13
10442,ENSG00000230590.7
10443,ENSG00000231616.8
10444,ENSG00000188738.13
10445,ENSG00000205838.12
10446,ENSG00000257859.1
10447,ENSG00000126562.16
10448,ENSG00000226419.6
10449,ENSG00000231880.2
10450,ENSG00000131115.15
10451,ENSG00000172795.15
10452,ENSG00000259807.1
10453,ENSG00000231943.7
10454,ENSG00000255366.1
10455,ENSG00000144045.13
10456,ENSG00000166928.10
10457,ENSG00000142319.17
10458,ENSG00000261505.1
10459,ENSG00000130287.13
10460,ENSG00000116906.11
10461,ENSG00000157212.18
10462,ENSG00000232412.1
10463,ENSG00000138078.15
10464,ENSG00000274358.1
10465,ENSG00000131711.14
10466,ENSG00000184209.14
10467,ENSG00000278737.1
10468,ENSG00000087088.19
10469,ENSG00000204099.11
10470,ENSG00000279753.1
10471,ENSG00000167995.15
10472,ENSG00000085449.14
10473,ENSG00000257594.3
10474,ENSG00000134250.17
10475,ENSG00000272764.1
10476,ENSG00000153048.10
10477,ENSG00000165828.13
10478,ENSG00000132953.16
10479,ENSG00000196961.12
10480,ENSG00000130545.15
10481,ENSG00000123395.14
10482,ENSG00000276449.1
10483,ENSG00000236166.1
10484,ENSG00000225963.7
10485,ENSG00000188859.6
10486,ENSG00000153046.17
10487,ENSG00000213390.10
10488,ENSG00000234389.1
10489,ENSG00000151461.19
10490,ENSG00000280269.1
10491,ENSG00000267422.1
10492,ENSG00000087510.6
10493,ENSG00000254676.1
10494,ENSG00000237595.3
10495,ENSG00000187498.14
10496,ENSG00000255176.1
10497,ENSG00000183715.13
10498,ENSG00000168275.14
10499,ENSG00000227014.5
10500,ENSG00000196666.4
10501,ENSG00000264853.1
10502,ENSG00000072682.18
10503,ENSG00000275409.1
10504,ENSG00000161653.10
10505,ENSG00000128581.15
10506,ENSG00000180089.5
10507,ENSG00000179097.5
10508,ENSG00000188171.14
10509,ENSG00000091137.11
10510,ENSG00000197226.12
10511,ENSG00000256238.1
10512,ENSG00000165028.11
10513,ENSG00000174500.12
10514,ENSG00000084623.11
10515,ENSG00000186951.16
10516,ENSG00000203688.4
10517,ENSG00000165935.9
10518,ENSG00000204392.10
10519,ENSG00000189376.11
10520,ENSG00000227471.8
10521,ENSG00000253309.6
10522,ENSG00000272817.1
10523,ENSG00000113312.10
10524,ENSG00000185753.12
10525,ENSG00000138658.15
10526,ENSG00000110841.13
10527,ENSG00000154678.16
10528,ENSG00000211456.10
10529,ENSG00000071626.16
10530,ENSG00000113070.7
10531,ENSG00000115129.13
10532,ENSG00000267414.1
10533,ENSG00000153898.12
10534,ENSG00000120533.12
10535,ENSG00000154803.12
10536,ENSG00000128585.17
10537,ENSG00000108349.14
10538,ENSG00000162688.15
10539,ENSG00000204619.7
10540,ENSG00000264070.1
10541,ENSG00000090621.13
10542,ENSG00000184271.15
10543,ENSG00000107551.20
10544,ENSG00000198105.11
10545,ENSG00000263307.1
10546,ENSG00000188848.15
10547,ENSG00000163221.8
10548,ENSG00000096401.7
10549,ENSG00000170959.14
10550,ENSG00000212719.10
10551,ENSG00000164125.15
10552,ENSG00000104804.7
10553,ENSG00000254610.2
10554,ENSG00000275832.4
10555,ENSG00000067141.16
10556,ENSG00000161609.9
10557,ENSG00000186577.11
10558,ENSG00000116690.11
10559,ENSG00000267481.1
10560,ENSG00000275223.1
10561,ENSG00000268204.1
10562,ENSG00000106617.13
10563,ENSG00000204574.12
10564,ENSG00000118113.11
10565,ENSG00000198937.8
10566,ENSG00000115687.13
10567,ENSG00000250031.1
10568,ENSG00000159202.17
10569,ENSG00000256682.2
10570,ENSG00000115816.13
10571,ENSG00000167840.13
10572,ENSG00000137500.9
10573,ENSG00000074755.14
10574,ENSG00000230383.1
10575,ENSG00000159263.15
10576,ENSG00000100075.9
10577,ENSG00000242960.1
10578,ENSG00000178146.9
10579,ENSG00000132773.11
10580,ENSG00000272419.5
10581,ENSG00000138286.14
10582,ENSG00000238741.1
10583,ENSG00000198496.10
10584,ENSG00000140526.16
10585,ENSG00000175745.11
10586,ENSG00000154262.12
10587,ENSG00000249476.1
10588,ENSG00000260619.1
10589,ENSG00000102189.16
10590,ENSG00000123572.16
10591,ENSG00000144559.10
10592,ENSG00000250764.1
10593,ENSG00000272922.1
10594,ENSG00000059758.7
10595,ENSG00000151914.17
10596,ENSG00000274808.4
10597,ENSG00000040633.12
10598,ENSG00000110172.11
10599,ENSG00000165646.11
10600,ENSG00000178297.12
10601,ENSG00000109065.11
10602,ENSG00000169964.5
10603,ENSG00000242349.5
10604,ENSG00000172809.12
10605,ENSG00000231473.2
10606,ENSG00000269967.1
10607,ENSG00000205898.3
10608,ENSG00000261096.1
10609,ENSG00000117215.14
10610,ENSG00000104872.10
10611,ENSG00000070882.12
10612,ENSG00000226261.1
10613,ENSG00000140443.13
10614,ENSG00000157869.14
10615,ENSG00000126010.5
10616,ENSG00000172780.16
10617,ENSG00000278576.1
10618,ENSG00000113732.8
10619,ENSG00000187601.4
10620,ENSG00000171467.15
10621,ENSG00000133393.12
10622,ENSG00000085999.11
10623,ENSG00000165209.18
10624,ENSG00000278982.1
10625,ENSG00000267265.5
10626,ENSG00000234409.6
10627,ENSG00000144749.13
10628,ENSG00000258136.1
10629,ENSG00000120280.5
10630,ENSG00000139737.21
10631,ENSG00000258100.1
10632,ENSG00000184785.5
10633,ENSG00000276291.4
10634,ENSG00000161912.17
10635,ENSG00000187553.8
10636,ENSG00000105397.13
10637,ENSG00000110324.9
10638,ENSG00000179195.15
10639,ENSG00000124226.10
10640,ENSG00000231006.1
10641,ENSG00000227252.1
10642,ENSG00000167771.5
10643,ENSG00000228925.1
10644,ENSG00000270800.1
10645,ENSG00000181404.15
10646,ENSG00000137872.15
10647,ENSG00000255875.2
10648,ENSG00000272994.1
10649,ENSG00000151962.7
10650,ENSG00000121957.12
10651,ENSG00000251669.5
10652,ENSG00000144460.11
10653,ENSG00000124782.19
10654,ENSG00000206172.8
10655,ENSG00000183186.7
10656,ENSG00000254909.1
10657,ENSG00000232952.1
10658,ENSG00000117505.12
10659,ENSG00000272934.1
10660,ENSG00000219410.5
10661,ENSG00000188710.2
10662,ENSG00000184898.6
10663,ENSG00000135972.8
10664,ENSG00000225125.2
10665,ENSG00000225796.2
10666,ENSG00000244462.7
10667,ENSG00000174950.10
10668,ENSG00000058335.15
10669,ENSG00000161594.6
10670,ENSG00000133119.12
10671,ENSG00000213397.10
10672,ENSG00000198113.2
10673,ENSG00000259367.1
10674,ENSG00000105677.11
10675,ENSG00000197483.9
10676,ENSG00000107036.11
10677,ENSG00000164418.19
10678,ENSG00000131196.17
10679,ENSG00000073849.14
10680,ENSG00000279390.1
